Ticker,volume,volumeAvg,openPrice,closePrice,highPrice,lowPrice,unixTimestamp,numTransactions
SCJ,1682.0,65.9228,65.67,65.9407,66.2299,65.67,2023-02-16,33.0
BNGOW,4804.0,0.20320000000000002,0.188851,0.21,0.21,0.188851,2023-02-16,19.0
OVM,1347.0,21.9994,22.0,21.9326,22.0,21.9326,2023-02-16,5.0
BMN,17143.0,25.0066,24.95,25.1,25.2,24.949,2023-02-16,47.0
APMI,12937.0,10.026,10.06,10.03,10.06,10.02,2023-02-16,69.0
NVSA,74757.0,10.1601,10.16,10.166,10.166,10.16,2023-02-16,14.0
BPYPP,11590.0,20.6057,20.97,20.47,20.97,20.4,2023-02-16,108.0
KWE,3835.0,2.6198,2.62,2.675,2.7,2.6,2023-02-16,112.0
QQXT,4050.0,83.6042,83.0634,83.13,83.8556,83.02,2023-02-16,68.0
IFBD,347.6413,927.6,848.0,992.0,1014.48,781.6,2023-02-16,894.0
CXAC.WS,1191.0,0.04166,0.0425,0.0425,0.0425,0.04,2023-02-16,9.0
AESR,7096.0,11.8759,11.83,11.8293,11.93,11.82,2023-02-16,44.0
RSBT,13147.0,20.0747,19.97,20.0207,20.15,19.9022,2023-02-16,71.0
FLFVW,4000.0,0.035,0.035,0.035,0.035,0.035,2023-02-16,11.0
FLJH,13646.0,25.9818,25.98,25.935200000000002,26.079,25.935200000000002,2023-02-16,45.0
NWTNW,15921.0,0.2487,0.24830000000000002,0.24830000000000002,0.2535,0.24830000000000002,2023-02-16,9.0
NRC,29118.0,46.4348,46.6,46.16,47.15,45.6,2023-02-16,663.0
MAXI,1598.0,15.3651,15.27,15.3706,15.605,15.27,2023-02-16,26.0
ASNS,2586.3,4.838,4.901,4.803,4.9011,4.7010000000000005,2023-02-16,70.0
FCBC,25350.0,31.6182,31.21,31.81,31.94,31.0901,2023-02-16,633.0
ISRLU,2406.0,10.1899,10.1974,10.21,10.21,10.1734,2023-02-16,13.0
NIMC,31402.0,103.5746,102.76,103.65,104.2661,102.5,2023-02-16,98.0
YLDE,3054.0,40.3919,40.16,40.1676,40.53,40.16,2023-02-16,49.0
RAYA,8831.0,2.7659000000000002,2.7,2.84,2.87,2.6508000000000003,2023-02-16,69.0
NPK,25258.0,74.978,74.05,75.08,75.335,74.05,2023-02-16,979.0
BNSO,31429.0,3.9023,3.67,3.8801,4.04,3.67,2023-02-16,237.0
TWCB,3141.0,10.0472,10.04,10.05,10.05,10.04,2023-02-16,11.0
MFLX,3007.0,16.6133,16.6,16.6,16.69,16.5701,2023-02-16,23.0
USEG,43028.0,2.343,2.35,2.31,2.39,2.27,2023-02-16,277.0
CLNNW,10323.0,0.12010000000000001,0.12,0.12,0.12,0.12,2023-02-16,17.0
RIVpA,8150.0,23.7367,23.8,23.73,23.89,23.603,2023-02-16,60.0
PTF,11052.0,42.9086,42.88,42.72,43.1332,42.6973,2023-02-16,80.0
GSRMW,39886.0,0.08604,0.088,0.07730000000000001,0.0888,0.077,2023-02-16,39.0
DMAY,24056.0,32.7054,32.56,32.5234,32.76,32.5234,2023-02-16,69.0
BAD,343.0,13.1085,13.08,13.0714,13.08,13.0714,2023-02-16,20.0
IRIX,14860.0,2.2997,2.2867,2.3,2.32,2.2862,2023-02-16,80.0
HEGD,19231.0,17.8645,17.78,17.79,17.92,17.78,2023-02-16,79.0
LBAY,80568.0,28.4379,28.34,28.42,28.54,28.27,2023-02-16,104.0
RBCAA,7763.0,45.7193,44.88,45.75,45.99,44.88,2023-02-16,330.0
BACA,228.0,10.1284,10.13,10.13,10.13,10.13,2023-02-16,4.0
HEEM,6146.0,24.4898,24.41,24.43,24.54,24.41,2023-02-16,72.0
SIXH,7454.0,32.0751,32.07,32.0462,32.0999,32.0462,2023-02-16,29.0
CSH,600.0,25.235,25.235,25.235,25.235,25.235,2023-02-16,3.0
ADOCR,9084.0,0.134,0.1907,0.1241,0.19970000000000002,0.08170000000000001,2023-02-16,120.0
HERA,580438.0,10.18,10.18,10.18,10.19,10.17,2023-02-16,162.0
LCNB,6163.0,18.5976,18.44,18.72,18.72,18.38,2023-02-16,192.0
MSSAU,409.0,11.636800000000001,11.435,12.26,12.26,11.435,2023-02-16,8.0
TENKR,11222.0,0.3382,0.3391,0.3259,0.381,0.31,2023-02-16,135.0
SPLPpA,11291.0,23.2556,23.2,23.258,23.4,23.1556,2023-02-16,65.0
GSDWW,3889.0,0.053910000000000007,0.07869899999999999,0.052500000000000005,0.07869899999999999,0.052500000000000005,2023-02-16,8.0
VBOC,1245.0,10.28,10.28,10.28,10.28,10.28,2023-02-16,2.0
MTVC.WS,8200.0,0.1587,0.1598,0.15715,0.1598,0.1496,2023-02-16,25.0
JCTCF,3361.0,5.6781,5.67,5.6284,5.75,5.6284,2023-02-16,24.0
FZT.U,4042.0,10.237,10.24,10.22,10.24,10.22,2023-02-16,6.0
CIFRW,10779.0,0.3503,0.34,0.37,0.37,0.34,2023-02-16,16.0
SASI,537.85,12.252,12.7,12.196,12.7,12.0,2023-02-16,89.0
PETVW,3948.0,0.4693,0.4601,0.549899,0.549899,0.46,2023-02-16,43.0
AFARW,129.0,0.0356,0.0356,0.0356,0.0356,0.0356,2023-02-16,1.0
PTPI,12252.0,2.5672,2.5140000000000002,2.68,2.68,2.4,2023-02-16,188.0
APM,6475.0,3.7880000000000003,3.85,3.8,3.8567,3.62,2023-02-16,62.0
UTME,7226.0,0.9331,0.950101,0.9500000000000001,0.965,0.9500000000000001,2023-02-16,41.0
AVSU,1724.0,49.8819,49.8,49.6814,50.17,49.68,2023-02-16,18.0
ZING,422525.0,10.1714,10.18,10.18,10.19,10.17,2023-02-16,132.0
SENT,754.0,24.2967,24.26,24.224,24.3601,24.224,2023-02-16,7.0
RNDV,353.0,29.7008,29.659,29.64,29.659,29.64,2023-02-16,11.0
NEWTL,6442.0,24.7775,24.74,24.95,24.95,24.7135,2023-02-16,37.0
CLRC,7693.0,10.3091,10.3,10.31,10.31,10.3,2023-02-16,23.0
FTEV,11261.0,10.18,10.18,10.18,10.18,10.18,2023-02-16,10.0
BSCE,4132.0,23.3457,23.34,23.35,23.3799,23.34,2023-02-16,24.0
VEL,22495.0,9.8553,9.95,9.84,9.95,9.815,2023-02-16,214.0
DOMH,37145.0,3.8619,3.9,3.76,3.94,3.75,2023-02-16,312.0
PROV,27192.0,14.1955,14.25,14.05,14.25,14.05,2023-02-16,114.0
PBFS,5622.0,11.6946,11.595,11.72,11.72,11.59,2023-02-16,148.0
JEQ,64177.0,5.4808,5.49,5.46,5.5173,5.44,2023-02-16,381.0
FDEC,9490.0,33.5644,33.48,33.4061,33.66,33.4061,2023-02-16,37.0
UNAM,3697.0,1.1819,1.21,1.2131,1.2131,1.16,2023-02-16,40.0
CHKEL,649.0,65.2606,65.38,65.0377,65.38,65.0377,2023-02-16,8.0
WFCpY,35121.0,24.1151,24.2499,24.07,24.2499,24.0542,2023-02-16,250.0
FSEP,7650.0,35.3817,35.26,35.1734,35.49,35.1734,2023-02-16,40.0
EFHT,44342.0,10.1717,10.16,10.1701,10.23,10.16,2023-02-16,97.0
LFLYW,18652.0,0.07927000000000001,0.040600000000000004,0.08990000000000001,0.09,0.040600000000000004,2023-02-16,27.0
OVBC,20360.0,26.5439,26.25,26.13,27.7999,26.0,2023-02-16,336.0
ALAR,2453.0,2.3942,2.49,2.38,2.49,2.38,2023-02-16,56.0
WBSpF,4506.0,21.9416,21.7501,21.92,22.06,21.7501,2023-02-16,66.0
LANV,109961.0,7.1474,6.99,7.15,7.43,6.925,2023-02-16,507.0
LEDS,36840.0,2.3889,2.2801,2.33,2.45,2.2301,2023-02-16,138.0
MYPSW,2000.0,0.559,0.56,0.56,0.56,0.55,2023-02-16,18.0
ROIVW,38669.0,2.0424,1.99,2.06,2.07,1.99,2023-02-16,64.0
XCCC,2473.0,37.9057,37.85,37.85,37.94,37.84,2023-02-16,24.0
XCOR,17330.0,50.9939,50.59,50.7284,51.0775,50.59,2023-02-16,32.0
LIFWW,5300.0,0.02475,0.0236,0.027,0.027,0.0233,2023-02-16,8.0
AGAC,29047.0,10.1503,10.155,10.155,10.16,10.11,2023-02-16,82.0
ACRpD,563.0,20.2708,20.26,20.26,20.26,20.26,2023-02-16,11.0
REVEW,2200.0,0.12,0.1198,0.12,0.12,0.1198,2023-02-16,3.0
EFXT,39082.0,6.455,6.59,6.39,6.59,6.37,2023-02-16,308.0
FTXH,9438.0,26.9711,26.9475,26.9635,27.07,26.9005,2023-02-16,51.0
CMREpC,4381.0,25.0337,25.05,25.08,25.1,25.0,2023-02-16,38.0
VIEWW,16666.0,0.058190000000000006,0.0675,0.053500000000000006,0.0675,0.05,2023-02-16,49.0
NBSTW,100.0,0.0884,0.0884,0.0884,0.0884,0.0884,2023-02-16,1.0
PNRG,1757.0,88.1269,89.1,89.1,89.1,89.1,2023-02-16,93.0
STRT,12845.0,20.6971,20.1474,21.2,21.2,20.1474,2023-02-16,240.0
ASTSW,17956.0,2.4188,2.73,2.36,2.73,2.3,2023-02-16,103.0
ARKOW,1100.0,1.4473,1.46,1.4100000000000001,1.47,1.4100000000000001,2023-02-16,9.0
MEMX,9491.0,25.965,25.78,25.8779,26.03,25.78,2023-02-16,47.0
MIY,101878.0,11.5025,11.61,11.43,11.61,11.43,2023-02-16,630.0
QUIK,5770.0,5.8258,5.77,5.825,5.88,5.75,2023-02-16,100.0
ASCAR,3301.0,0.1459,0.1897,0.1258,0.1897,0.1258,2023-02-16,44.0
ECLN,4535.0,25.5732,25.39,25.5339,25.869,25.39,2023-02-16,31.0
KLIP,2108.0,23.9828,23.9397,23.9652,24.04,23.88,2023-02-16,22.0
BIOSW,1771.0,0.09134,0.1,0.0801,0.1,0.0801,2023-02-16,5.0
ARRWW,97050.0,0.08515,0.09340000000000001,0.0801,0.09390000000000001,0.08,2023-02-16,45.0
TOLZ,22966.0,46.342,45.95,46.26,46.5621,45.95,2023-02-16,133.0
ARRWU,198477.0,10.1404,10.15,10.14,10.15,10.14,2023-02-16,33.0
QLV,5287.0,51.5711,51.37,51.4052,51.76,51.37,2023-02-16,69.0
NISN,6199.8,5.817,5.699,5.798,5.968,5.5518,2023-02-16,207.0
CADL,7034.0,2.0247,2.105,2.07,2.2301,1.9912,2023-02-16,56.0
ISVL,593.0,32.1489,32.031,32.16,32.27,32.031,2023-02-16,11.0
AIRI,1793.0,5.1248,5.18,5.16,5.18,5.03,2023-02-16,82.0
IDX,4430.0,17.9622,17.945,18.0083,18.035,17.92,2023-02-16,49.0
SQFTP,1003.0,20.0402,19.8,19.8,19.8,19.8,2023-02-16,44.0
LVOL,151.0,43.7997,43.8,43.8208,43.8208,43.8,2023-02-16,3.0
ARTEW,55415.0,0.07023,0.07,0.0713,0.0724,0.07,2023-02-16,74.0
GLOPpB,8932.0,24.5738,24.6,24.55,24.7399,24.5,2023-02-16,65.0
WLTH,667.0,8.5045,8.5,8.5001,8.5001,8.5,2023-02-16,12.0
PTIN,20569.0,26.4101,26.25,26.27,26.4999,26.25,2023-02-16,52.0
EQCpD,2156.0,25.6078,25.65,25.5763,25.6999,25.5763,2023-02-16,33.0
INBKZ,1535.0,24.3527,24.5,24.25,24.5,24.03,2023-02-16,16.0
IFIN.WS,69203.0,0.08865,0.0848,0.09,0.09,0.0848,2023-02-16,19.0
PEGR,159699.0,10.1599,10.16,10.15,10.25,10.15,2023-02-16,26.0
PNTM.WS,242081.0,0.2154,0.221101,0.24,0.249,0.2,2023-02-16,274.0
XHYE,2188.0,37.0051,37.0,37.0159,37.095,36.95,2023-02-16,7.0
BAERW,26380.0,0.18,0.18,0.17,0.185,0.17,2023-02-16,118.0
GIA.WS,1400.0,0.0333,0.034499,0.03,0.034499,0.03,2023-02-16,5.0
GCOR,42045.0,41.5418,41.5,41.49,41.59,41.41,2023-02-16,226.0
UBP,3482.0,16.5027,16.5,16.56,16.56,16.33,2023-02-16,81.0
CYAN,4836.0,1.3007,1.2807,1.2894,1.33,1.28,2023-02-16,47.0
VJET,10280.0,2.5426,2.54,2.5382,2.6,2.5,2023-02-16,52.0
SCYX,27512.0,1.5695999999999999,1.57,1.54,1.5899999999999999,1.54,2023-02-16,209.0
ONFO,3040.0,1.8805,1.8901,1.8399999999999999,1.8992,1.8399999999999999,2023-02-16,27.0
STARpD,5167.0,25.2018,25.135,25.21,25.2101,25.135,2023-02-16,44.0
WBIL,857.0,28.7177,28.61,28.5237,28.76,28.5237,2023-02-16,15.0
ISIG,1754.0,9.5043,9.4101,9.5,9.66,9.4101,2023-02-16,55.0
GLOGpA,2005.0,24.8048,24.8899,24.76,24.89,24.6565,2023-02-16,7.0
ALLG.WS,80910.0,0.2896,0.258849,0.28375,0.3174,0.258849,2023-02-16,109.0
LGHLW,392808.0,0.02655,0.026000000000000002,0.027200000000000002,0.0273,0.0252,2023-02-16,1124.0
BLNGW,2211.0,0.1077,0.1396,0.078,0.1396,0.078,2023-02-16,33.0
FTAAW,33400.0,0.01217,0.013800000000000002,0.01,0.015,0.009600000000000001,2023-02-16,90.0
BKSE,2671.0,87.1865,86.4,86.5236,87.36,86.4,2023-02-16,15.0
FMQQ,3988.0,10.6998,10.57,10.6305,10.735,10.57,2023-02-16,19.0
FSTR,8283.0,12.3534,12.2,12.41,12.5,12.1506,2023-02-16,129.0
JHMB,894.0,21.6592,21.64,21.6311,21.66,21.6311,2023-02-16,34.0
HERAW,158675.0,0.0213,0.021500000000000002,0.022600000000000002,0.024,0.02,2023-02-16,212.0
CANO.WS,89832.0,0.39130000000000004,0.380001,0.43,0.43,0.38,2023-02-16,161.0
CLBTW,5200.0,0.8836,0.8879,0.88,0.89,0.8701000000000001,2023-02-16,32.0
HYMCL,1026.0,0.08018,0.078,0.0785,0.0818,0.078,2023-02-16,13.0
GPAC,26101.0,10.3527,10.3392,10.35,10.59,10.27,2023-02-16,148.0
AHG,13213.0,0.43,0.429,0.425,0.44,0.425,2023-02-16,43.0
SCCG,12038.0,22.2349,22.0753,22.24,22.5,22.0,2023-02-16,159.0
AOGOW,55300.0,0.0455,0.0475,0.0424,0.0475,0.0251,2023-02-16,19.0
ATMP,34133.0,19.8502,19.8,19.9384,20.08,19.8,2023-02-16,21.0
ROAM,504.0,20.3836,20.3008,20.4313,20.47,20.3008,2023-02-16,9.0
MVBF,13723.0,24.2729,24.24,24.28,24.45,24.02,2023-02-16,348.0
KALWW,136058.0,0.0414,0.0371,0.0414,0.046,0.0364,2023-02-16,82.0
BAOS,512.0,5.3526,5.3403,5.34,5.58,5.34,2023-02-16,30.0
SONDW,4740.0,0.1895,0.19,0.19490000000000002,0.195,0.1615,2023-02-16,19.0
UOCT,1023.0,28.3434,28.34,28.2817,28.3674,28.2817,2023-02-16,12.0
XBJA,31992.0,23.1703,23.1,23.0807,23.22,23.0701,2023-02-16,117.0
PAUG,134916.0,29.6021,29.509900000000002,29.4,29.6183,29.4,2023-02-16,89.0
NBDS,4783.0,20.7958,20.72,20.5721,20.87,20.5721,2023-02-16,45.0
FLLV,6628.0,47.668,47.41,47.4317,47.84,47.41,2023-02-16,58.0
SWSS,54557.0,10.2315,10.25,10.23,10.25,10.23,2023-02-16,204.0
NSTC,469.0,10.1317,10.13,10.13,10.13,10.13,2023-02-16,7.0
NSApA,8766.0,24.5659,24.36,24.37,24.6,24.36,2023-02-16,85.0
PFI,6926.0,43.6803,43.6,43.63,43.733,43.588,2023-02-16,35.0
IVRpC,5794.0,21.4696,21.5,21.99,22.04,21.1301,2023-02-16,62.0
IBTM,11552.0,23.1946,23.14,23.15,23.22,23.14,2023-02-16,56.0
TBJL,3460.0,19.8838,19.83,19.805,19.94,19.805,2023-02-16,18.0
SMR.WS,29615.0,1.9488,1.925,1.955,2.0,1.8599999999999999,2023-02-16,101.0
MBSC,257904.0,10.2881,10.29,10.29,10.29,10.28,2023-02-16,57.0
FRSGW,4959.0,0.016220000000000002,0.0161,0.016300000000000002,0.016300000000000002,0.0161,2023-02-16,16.0
CELC,65288.0,11.5511,11.18,11.55,12.04,11.08,2023-02-16,1272.0
MCI,13038.0,14.5787,14.58,14.55,14.65,14.505,2023-02-16,72.0
RNER,3601.0,9.0822,9.3,9.09,9.3,8.9999,2023-02-16,38.0
ELLO,766.0,15.7275,15.4,15.79,15.79,15.4,2023-02-16,13.0
TZOO,35087.0,5.1234,5.1935,5.02,5.26,5.0,2023-02-16,258.0
BREZ,4531.0,10.530100000000001,10.549900000000001,10.55,10.55,10.52,2023-02-16,42.0
SCAQW,17283.0,0.06935000000000001,0.066,0.056,0.08,0.056,2023-02-16,42.0
WDNA,2215.0,17.8091,17.77,17.75,17.85,17.75,2023-02-16,18.0
JWSM.WS,405.0,0.1029,0.109899,0.1032,0.109899,0.1032,2023-02-16,7.0
PLBC,8852.0,43.879,43.7,44.01,44.38,43.16,2023-02-16,280.0
RNERW,4196.0,0.19390000000000002,0.2399,0.2,0.2399,0.19,2023-02-16,9.0
ADNWW,36062.0,0.18960000000000002,0.2,0.19,0.2,0.1806,2023-02-16,43.0
TPHD,10487.0,32.2047,31.98,32.09,32.3296,31.97,2023-02-16,120.0
RMMZ,9201.0,16.2458,16.5,16.17,16.5,16.0912,2023-02-16,48.0
FSFG,10629.0,19.435,19.4,19.4699,19.6,19.35,2023-02-16,107.0
CFIVW,14200.0,0.08662,0.095,0.0887,0.1,0.08510000000000001,2023-02-16,56.0
UCBIO,4439.0,25.3023,25.35,25.35,25.3999,25.255,2023-02-16,10.0
SBIGW,2943.0,0.06288,0.0663,0.0499,0.0663,0.0499,2023-02-16,6.0
TGHpA,18180.0,24.56,24.25,24.66,25.1899,24.25,2023-02-16,103.0
STRS,11321.0,21.5889,20.98,21.98,22.2,20.98,2023-02-16,365.0
TKNO,24738.0,5.8087,5.72,5.74,5.98,5.7,2023-02-16,523.0
VFMF,2779.0,105.5265,105.1,105.307,106.08,105.08,2023-02-16,77.0
INNpE,19396.0,22.3821,22.09,22.24,22.6,22.01,2023-02-16,185.0
OEUR,7843.0,25.8222,25.63,25.7113,25.87,25.63,2023-02-16,57.0
AHOY,4139.0,19.6478,19.66,19.6683,19.6683,19.6,2023-02-16,7.0
GBRGR,8309.0,0.22110000000000002,0.23,0.22,0.23,0.15990000000000001,2023-02-16,10.0
TCFC,3001.0,39.988,40.03,39.82,40.24,39.82,2023-02-16,64.0
UTSI,2244.0,4.6218,4.38,4.41,4.75,4.38,2023-02-16,68.0
PETWW,115488.0,0.1029,0.11,0.09050000000000001,0.12026,0.09050000000000001,2023-02-16,157.0
SAEF,12355.0,22.8492,22.73,22.8485,22.968,22.73,2023-02-16,39.0
DHCAW,4000.0,0.061380000000000004,0.0799,0.045501,0.0799,0.045501,2023-02-16,49.0
EVBN,11218.0,38.8516,39.13,38.6,39.23,38.565,2023-02-16,383.0
VIOT,10079.0,1.2819,1.25,1.26,1.298,1.25,2023-02-16,49.0
GRRR,10415.0,6.8353,6.7101,6.825,7.06,6.7101,2023-02-16,329.0
DERM,13545.0,2.0669,2.02,2.13,2.13,2.02,2023-02-16,81.0
DMAT,3884.0,21.0569,20.92,21.08,21.23,20.78,2023-02-16,50.0
LNZAW,42658.0,0.3282,0.26990000000000003,0.2908,0.35100000000000003,0.26330000000000003,2023-02-16,55.0
HDG,1454.0,48.8248,48.73,48.8132,48.8899,48.73,2023-02-16,18.0
DOMA.WS,455.0,0.0448,0.0448,0.0448,0.0448,0.0448,2023-02-16,1.0
THWWW,26480.0,5.9241,5.64,6.14,6.14,5.62,2023-02-16,123.0
TECTP,1883.0,10.3032,10.29,10.33,10.33,10.29,2023-02-16,12.0
NUGO,88611.0,19.121,19.16,19.12,19.35,19.1,2023-02-16,39.0
PCGpD,1062.0,17.9517,18.2198,17.788,18.2198,17.788,2023-02-16,7.0
CHIR,1602.0,22.292,22.02,22.325,22.4846,22.02,2023-02-16,139.0
MRBK,8104.0,15.8144,15.825,15.775,15.84,15.775,2023-02-16,160.0
EFAX,6538.0,36.732,36.45,36.6711,36.86,36.45,2023-02-16,85.0
PYT,2104.0,21.647,21.65,21.62,21.663,21.6,2023-02-16,13.0
RBND,1800.0,20.4822,20.44,20.4422,20.5,20.44,2023-02-16,13.0
PCGpB,2112.0,20.4805,20.375,19.69,21.05,19.69,2023-02-16,23.0
FFIEW,57903.0,0.1247,0.1125,0.1126,0.1292,0.1125,2023-02-16,41.0
EDTX,815.0,10.6479,10.65,10.65,10.65,10.65,2023-02-16,6.0
NURO,4506.5,13.7112,13.68,13.44,13.92,13.36,2023-02-16,219.0
FAM,104603.0,5.9248,5.9526,5.92,5.97,5.8916,2023-02-16,184.0
SHAG,3105.0,46.7539,46.719,46.7304,46.79,46.71,2023-02-16,40.0
PRTH,11988.0,4.3453,4.26,4.34,4.44,4.26,2023-02-16,144.0
FNLC,7211.0,29.8258,29.5595,29.87,29.95,29.5595,2023-02-16,186.0
ACACW,400.0,0.065,0.065,0.065,0.065,0.065,2023-02-16,2.0
SRT,33412.0,3.9915000000000003,4.0527,3.95,4.07,3.89,2023-02-16,259.0
BATL,6321.0,9.8218,9.85,9.85,9.94,9.6201,2023-02-16,199.0
OVB,35540.0,20.701,20.64,20.69,20.715,20.61,2023-02-16,39.0
FXP,27945.0,30.2996,30.67,30.27,30.67,29.98,2023-02-16,133.0
CLPS,3221.0,1.5108000000000001,1.5121,1.5046,1.5299,1.5,2023-02-16,35.0
SSIC,2145.0,9.4276,9.5,9.35,9.5,9.35,2023-02-16,20.0
JPXN,395.0,60.9216,60.62,60.9297,61.148,60.62,2023-02-16,15.0
PGYWW,38468.0,0.121,0.13,0.11370000000000001,0.134513,0.11170000000000001,2023-02-16,48.0
GEMD,5507.0,40.2762,40.19,40.185,40.31,40.185,2023-02-16,141.0
VLN.WS,28651.0,0.311,0.30000000000000004,0.29650000000000004,0.32,0.2827,2023-02-16,38.0
CUBB,1826.0,22.8396,22.5,22.58,23.0,22.5,2023-02-16,15.0
AGRIW,6528.0,0.08709,0.14550000000000002,0.136,0.14550000000000002,0.07050000000000001,2023-02-16,16.0
FISR,42307.0,25.8365,25.81,25.81,25.87,25.78,2023-02-16,187.0
MIR.WS,51252.0,1.8612000000000002,1.74,1.77,1.8599999999999999,1.74,2023-02-16,207.0
CCEL,2588.0,3.9349,3.915,3.86,3.99,3.86,2023-02-16,37.0
JAN,4402.0,1.6022,1.5727,1.62,1.63,1.5727,2023-02-16,68.0
FLSA,4002.0,33.308,33.32,33.2974,33.32,33.2974,2023-02-16,28.0
XIN,1971.0,6.3544,6.38,6.3,6.4,6.2955,2023-02-16,66.0
ALOT,3800.0,12.5459,12.55,12.35,12.63,12.35,2023-02-16,97.0
FHNpD,8592.0,24.9819,24.83,25.01,25.1,24.8,2023-02-16,113.0
SWAR,1058.0,10.7381,10.6501,10.5905,10.825,10.5905,2023-02-16,24.0
FJAN,41492.0,34.7624,34.61,34.63,34.86,34.61,2023-02-16,138.0
SVT,3265.0,10.9726,10.83,10.78,11.045,10.78,2023-02-16,56.0
VINP,32784.0,10.5078,10.705,10.41,10.705,10.26,2023-02-16,534.0
RCFA,30404.0,10.3615,10.36,10.36,10.37,10.36,2023-02-16,21.0
ERNA,42184.0,3.9214,4.1799,3.85,4.1799,3.71,2023-02-16,463.0
LILMW,52693.0,0.09781000000000001,0.116,0.0917,0.11610000000000001,0.091,2023-02-16,64.0
YEAR,34576.0,50.1664,50.16,50.17,50.178,50.16,2023-02-16,86.0
HYZNW,7652.0,0.1476,0.1822,0.1588,0.1822,0.1257,2023-02-16,73.0
FEXD,1835.0,10.3906,10.39,10.39,10.39,10.39,2023-02-16,8.0
LFEQ,1888.0,35.8314,35.57,35.5609,35.95,35.5609,2023-02-16,23.0
SPVU,4780.0,44.2991,44.1216,44.264,44.55,44.1216,2023-02-16,69.0
AIVI,4218.0,38.6981,38.61,38.8218,38.9813,38.59,2023-02-16,23.0
FNWD,2743.0,36.2499,36.45,36.36,36.45,36.05,2023-02-16,61.0
DNOV,20709.0,34.1314,33.98,34.0187,34.213,33.98,2023-02-16,78.0
KEUA,8530.0,35.6248,35.025,35.56,35.79,35.025,2023-02-16,144.0
GRP.U,6641.0,62.2148,61.81,62.43,62.43,61.81,2023-02-16,95.0
OFED,111.0,23.1168,23.02,23.02,23.02,23.02,2023-02-16,6.0
MOBBW,4143.0,0.2114,0.18,0.2092,0.2199,0.18,2023-02-16,17.0
DMDV,106.0,21.809,21.8,21.9241,21.9241,21.8,2023-02-16,6.0
ALORW,17093.0,0.03987,0.039900000000000005,0.039900000000000005,0.039900000000000005,0.035,2023-02-16,7.0
COFS,16869.0,28.044,28.0,28.27,28.59,27.69,2023-02-16,307.0
INAB,45019.0,2.0317,2.07,2.03,2.1,1.97,2023-02-16,335.0
EQTY,143583.0,17.5968,17.47,17.51,17.68,17.47,2023-02-16,574.0
NTSI,20437.0,33.988,33.72,33.8546,34.075,33.72,2023-02-16,165.0
ATAKW,2602.0,0.02009,0.0207,0.0195,0.020900000000000002,0.0194,2023-02-16,21.0
IHTA,8438.0,8.0732,8.08,8.075,8.1166,8.06,2023-02-16,34.0
SWVLW,35335.0,0.02715,0.025900000000000003,0.027,0.02866,0.0257,2023-02-16,74.0
COMSP,4793.0,2.5056000000000003,2.88,2.7,2.89,2.33,2023-02-16,44.0
KTN,936.0,28.1318,28.1826,27.8177,28.1847,27.8177,2023-02-16,9.0
PXQ,545.0,75.1494,75.06,74.8352,75.43,74.8352,2023-02-16,12.0
PSMD,136.0,22.9408,22.94,22.9615,22.9615,22.94,2023-02-16,2.0
WBAT,988.0,36.5926,36.45,36.3398,36.59,36.3398,2023-02-16,12.0
AHTpG,1550.0,20.7357,20.8,20.85,20.85,20.018,2023-02-16,8.0
BLPH,31599.0,1.5243,1.6,1.47,1.6,1.47,2023-02-16,136.0
ISO,51209.0,1.108,1.077,1.09,1.1400000000000001,1.077,2023-02-16,263.0
NNAVW,5009.0,0.6484,0.8449000000000001,0.62,0.8449000000000001,0.62,2023-02-16,22.0
GRNT,20943.0,6.8325,7.0,6.84,7.0,6.73,2023-02-16,383.0
SHUA,11191.0,10.4105,10.41,10.41,10.43,10.41,2023-02-16,80.0
MINO,12450.0,44.2308,44.36,44.21,44.36,44.201,2023-02-16,47.0
NXGLW,5281.0,0.21780000000000002,0.2891,0.2371,0.2894,0.1501,2023-02-16,68.0
KRNL,69002.0,10.1772,10.18,10.19,10.19,10.17,2023-02-16,215.0
EDRY,14387.0,16.8456,16.8476,16.87,16.9,16.705,2023-02-16,118.0
JSTC,1413.0,16.0753,16.0017,16.06,16.15,16.0017,2023-02-16,354.0
DECW,19688.0,25.474,25.39,25.3705,25.52,25.3501,2023-02-16,85.0
ENTFU,5100.0,10.3622,10.38,10.37,10.38,10.36,2023-02-16,4.0
EEV,1479.0,20.9805,21.1369,20.898,21.1369,20.7914,2023-02-16,19.0
FFTG,2115.0,24.6268,24.58,24.6232,24.66,24.56,2023-02-16,8.0
THCHW,375394.0,0.6261,0.54,0.6950000000000001,0.7025,0.52,2023-02-16,519.0
BAPR,11061.0,32.8046,32.7299,32.6937,32.9,32.6937,2023-02-16,59.0
PWOD,4963.0,26.2245,26.265,26.31,26.33,26.0801,2023-02-16,123.0
ACHR.WS,17700.0,0.4586,0.45,0.4711,0.47990000000000005,0.45,2023-02-16,74.0
CCSO,12374.0,19.2202,19.22,19.0939,19.22,19.0939,2023-02-16,15.0
SAGP,11671.0,24.8068,24.6617,24.7188,24.91,24.6617,2023-02-16,39.0
STXG,4435.0,27.5752,27.55,27.4235,27.77,27.4235,2023-02-16,30.0
BOCT,9693.0,33.6631,33.61,33.47,33.7597,33.47,2023-02-16,60.0
USPX,3390.0,35.9055,35.67,35.6503,36.02,35.6503,2023-02-16,29.0
